price,bathrooms,city,number_of_reviews,review_scores_rating,beds,Air_conditioning,Essentials,Family_kid_friendly,Hair_dryer,Hangers,Heating,Laptop_friendly_workspace,Shampoo,Smoke_detector,Washer,property_type.Boat,property_type.Boutique.hotel,property_type.Condominium,property_type.Dorm,property_type.Guest.suite,property_type.House,property_type.In.law,property_type.Loft,property_type.Other,property_type.Timeshare,room_type.Private.room,room_type.Shared.room
230,1,NYC,22,97,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,SF,7,98,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,1,NYC,2,98,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
70,1,NYC,4,98,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
89,1,NYC,8,98,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
166,1,NYC,10,94,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120,1,LA,2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,Boston,37,96,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,1,DC,2,84,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
110,1.5,NYC,11,93,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
67,1,NYC,14,91,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
111,1,LA,41,96,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
93,1,DC,44,93,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
109,1,LA,16,86,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68,1,LA,3,98,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
96,1,LA,31,90,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115,1,NYC,12,92,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
104,1,NYC,2,98,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75,1,LA,27,93,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
225,1,NYC,2,79,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
71,1,LA,8,98,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,LA,33,93,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,LA,51,93,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
178,1,NYC,5,98,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,1,SF,46,95,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
188,1,NYC,38,93,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
241,1,DC,2,98,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,NYC,16,92,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59,1,LA,3,89,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
57,2,LA,4,98,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
60,1,LA,29,98,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
106,1,NYC,13,98,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1.5,DC,40,93,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
63,1,DC,41,95,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
170,1,NYC,13,93,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1.5,SF,7,93,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
84,1,LA,17,93,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
60,1,NYC,8,84,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
133,1,NYC,27,97,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
93,1,LA,2,98,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
89,1,Chicago,36,93,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
124,1,DC,36,96,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75,1.5,LA,7,98,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
101,1,LA,25,92,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
137,1,SF,36,93,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,NYC,32,93,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
68,1.5,NYC,5,98,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
201,1,NYC,3,98,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,1,NYC,12,89,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65,2,NYC,27,91,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
101,1,NYC,25,87,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
151,1,NYC,27,91,3,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
233,1,NYC,2,98,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,3.5,LA,2,98,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
223,1,Boston,7,98,2,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,1,NYC,6,85,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
89,1,LA,9,87,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,LA,3,98,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
65,2,LA,25,97,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
81,1,LA,13,83,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
84,1,NYC,41,93,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
147,1,NYC,8,87,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,2,DC,33,98,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,1,NYC,4,92,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,1,Boston,47,93,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,LA,6,98,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68,1,NYC,38,92,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
124,1,SF,43,96,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,NYC,2,98,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,LA,2,98,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
85,1,NYC,36,94,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128,1,Boston,14,93,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,NYC,4,89,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,LA,3,84,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
81,1,NYC,2,98,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
233,2,LA,11,92,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
219,2,LA,21,93,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,1,NYC,13,95,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129,1,NYC,3,98,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
189,2,Chicago,17,93,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
106,1,DC,13,91,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,1,NYC,20,92,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
147,1,NYC,2,84,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
192,1,NYC,6,89,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,NYC,4,93,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
173,1,NYC,4,98,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
133,1,NYC,47,92,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,LA,26,97,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,1,LA,32,90,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,1,LA,7,90,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,NYC,13,92,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129,1,NYC,12,84,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,SF,11,98,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
142,1,LA,36,93,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
68,1,DC,12,92,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
86,1,NYC,38,90,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
71,1,NYC,10,89,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
170,1,NYC,33,97,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
55,2,DC,3,98,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
156,2,NYC,30,96,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
137,1,DC,7,90,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,1,LA,44,93,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
149,1,LA,13,97,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
75,1,NYC,6,98,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
77,1,Chicago,17,97,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109,1,NYC,51,89,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,1,NYC,18,94,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2.5,SF,4,98,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
166,1,NYC,4,89,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,LA,6,98,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
115,1,NYC,11,93,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,NYC,23,94,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
174,1.5,NYC,33,91,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,DC,25,94,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,1,NYC,13,88,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,NYC,12,89,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,NYC,39,94,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
71,1,DC,2,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,1,LA,4,87,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1,NYC,2,98,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
128,1,NYC,23,88,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,NYC,4,98,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
119,1,LA,12,98,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
147,1.5,SF,4,98,3,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
188,1,LA,2,84,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
215,1,NYC,35,92,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,NYC,13,84,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,LA,27,95,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
233,2,NYC,28,97,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,NYC,7,98,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,NYC,4,84,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
233,1.5,Chicago,2,98,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
157,2,SF,8,95,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
71,1,NYC,10,84,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
59,3.5,Boston,5,98,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
92,2,NYC,3,89,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,1,SF,48,92,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,NYC,47,94,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
216,2,NYC,3,98,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
146,1,NYC,47,95,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,SF,25,96,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
56,1,LA,6,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,1,Chicago,13,93,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
137,1,NYC,7,98,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,1,LA,2,98,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
147,1,NYC,4,92,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,NYC,3,98,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
219,1,NYC,4,98,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
269,2,LA,33,96,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
189,1,NYC,5,91,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,NYC,23,93,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
109,1,LA,40,95,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,1,LA,4,92,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,2.5,LA,41,98,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
63,1,Chicago,6,92,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
189,1,NYC,7,90,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,NYC,9,84,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
94,1,LA,4,98,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1.5,NYC,6,89,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
137,1,LA,28,94,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
203,1,Boston,51,86,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,DC,28,94,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
85,1,NYC,29,91,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129,1,NYC,13,95,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,NYC,4,87,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,LA,4,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,1,LA,4,87,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,1,LA,9,94,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68,1,NYC,10,94,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
57,1,LA,7,92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
161,1,NYC,8,92,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,Boston,4,87,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
157,2,NYC,2,98,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
71,1,NYC,2,98,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
63,1,NYC,13,93,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
170,1,NYC,22,98,3,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,NYC,2,98,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,NYC,2,98,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,SF,23,96,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
60,1,NYC,13,98,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92,1,LA,11,96,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
110,2,NYC,5,98,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
71,1,LA,13,96,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
196,1,SF,13,93,2,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,1,NYC,2,98,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
81,1,NYC,31,94,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
136,1,NYC,10,96,3,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,SF,14,98,2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,NYC,11,92,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
83,1,LA,22,94,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
77,1,LA,23,95,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
105,1,NYC,2,84,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
97,1,NYC,21,94,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
147,1,NYC,15,96,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,LA,27,94,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
147,1,NYC,4,98,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
75,1,SF,25,82,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78,1,LA,4,79,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,Chicago,33,89,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
182,1,SF,3,98,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67,1,LA,20,96,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
67,1,LA,21,94,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
152,2,SF,42,91,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,NYC,4,79,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,1,Chicago,19,93,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
233,1,Boston,13,89,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70,2,NYC,40,93,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
198,1,NYC,4,82,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,1,SF,51,95,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
119,1,NYC,6,95,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,NYC,23,90,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,DC,3,98,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
124,1,LA,34,93,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63,1.5,LA,31,96,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
157,1,NYC,2,84,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,Chicago,28,94,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,1,LA,13,84,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128,1.5,DC,31,93,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
120,1,SF,34,94,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
85,1,NYC,6,98,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
84,1,NYC,8,88,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
65,2,NYC,7,93,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
189,1,NYC,33,87,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,SF,20,97,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
128,1,NYC,40,88,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,DC,23,89,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
214,1,NYC,18,88,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,LA,18,90,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,1,LA,4,84,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
124,1,NYC,2,98,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,LA,6,95,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
65,1,NYC,29,93,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,1,Boston,32,97,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
120,1,LA,9,92,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,1,NYC,41,91,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
174,1,LA,22,87,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,1,Chicago,33,96,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
129,1,NYC,18,93,3,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
